BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,APPDATE,CITY,STATE,DIVISION,REGION
1,1000,170250,20000,DebtCon,Office,23.6,3,0,777.826424,1,38,50,22152,o'fallon,Oregon,Pacific,West
1,1000,67250,855909,DebtCon,ProfExe,0.2,0,,133.946652,1,65,65.852747,22637,winston-salem,Oregon,Pacific,West
0,63200,26000,167500,,Mgr,,4,0,58.557502,0,53,50.000001,20366,winston-salem,Connecticut,New England,Northeast
0,62500,16000.02,20000,HomeImp,Other,38.7,0,0,180.670587,2,0,40,20258,st. petersburg,New York,Middle Atlantic,Northeast
0,100,,855909,DebtCon,Other,13.7,2,3,532.460916,0,0,14.641351,21648,st. petersburg,Maryland,South Atlantic,South
0,100,142500,20000,DebtCon,Other,6.7,1,0,603.78261,0,30,34.730028,22875,springfield,Colorado,Mountain,West
0,100,204250,279500,HomeImp,Other,24.1,0,1,174.375545,3,57,,21890,new york-city,Florida,South Atlantic,South
0,19800,70000,100000,DebtCon,Office,20.3,0,1,424.744575,0,8,35,20322,springfield,Wisconsin,East North Central,Midwest
0,84500,684728.06,855909,HomeImp,Mgr,28,0,4,20.790096,,32,,21648,port  saint  lucie,New York,Middle Atlantic,Northeast
0,1000,217250,,HomeImp,,0.9,1,5,202.628759,0,0,,20892,springfield,Illinois,East North Central,Midwest
0,100,,22000,DebtCon,Other,19.5,4,0,212.524947,17,37,3.486724,22897,springfield,Arizona,Mountain,West
0,1000,85250,20000,DebtCon,Other,2.9,0,,496.381595,0,38,29.999999,21165,boise,Pennsylvania,Middle Atlantic,Northeast
0,1000,126500,20000,,Mgr,,0,15,939.240593,1,0,103.185749,20921,port  saint  lucie,Alabama,East South Central,South
1,100,273200,341500,HomeImp,ProfExe,11.7,1,0,172.735227,0,30,165.214601,22331,raleigh (research triangle),Colorado,Mountain,West
0,100,16000.02,20000,DebtCon,Other,23.6,2,15,799.311128,1,0,,22211,springfield,California,Pacific,West
0,100,100000.02,20000,DebtCon,Other,23.4,0,0,678.397002,3,45,39.344871,22954,new york-city,Massachusetts,New England,Northeast
0,1000,232500,46500,HomeImp,ProfExe,13.6,1,4,18.422305,0,49,125.993094,21344,st. petersburg,Tennessee,East South Central,South
0,1000,11999.98,20000,DebtCon,Other,15.9,4,0,,0,47,160.3162,21747,o'fallon,California,Pacific,West
0,100,288500,20000,DebtCon,ProfExe,32,2,0,1017.819036,5,0,,22075,o'fallon,Tennessee,East South Central,South
0,81700,779999.84,156000,HomeImp,Office,14.6,10,,616.666353,5,53,30.000001,20278,springfield,Florida,South Atlantic,South
0,1000,271750,345000,DebtCon,ProfExe,28,0,2,854.164392,2,4,202.955533,21026,mc.henry-on/the (lake)  shores,Georgia,South Atlantic,South
1,100,66250,20000,DebtCon,Mgr,,0,0,713.187393,0,68,39.999999,22701,boise,Pennsylvania,Middle Atlantic,Northeast
0,77300,247500,305000,DebtCon,Other,13.2,,5,508.032863,1,0,63.896554,21785,raleigh (research triangle),Ohio,East North Central,Midwest
0,1000,4279545.86,855909,HomeImp,Mgr,2.7,1,1,,1,6,,20843,new york-city,Arizona,Mountain,West
0,100,144750,365500,HomeImp,Other,27.6,0,0,961.419182,,0,4.016897,20766,boise,Florida,South Atlantic,South
0,100,91250,20000,DebtCon,Self,16.9,4,0,818.376765,,52,93.363416,21851,wilkes-barre/scranton,Georgia,South Atlantic,South
0,1000,126300.21,210500,DebtCon,ProfExe,4.8,1,0,43.568825,0,50,39.999999,22887,boise,Massachusetts,New England,Northeast
0,100,1197500,239500,HomeImp,Mgr,27.9,0,15,502.308123,0,0,,21187,springfield,Colorado,Mountain,West
0,3900,4279545.86,855909,DebtCon,ProfExe,3.3,,4,505.988752,2,0,50.693608,21534,mc.henry-on/the (lake)  shores,Colorado,Mountain,West
0,100,52250,855909,HomeImp,Office,22.1,10,0,633.280374,17,8,,22109,boise,Ohio,East North Central,Midwest
0,100,127000,200500,DebtCon,Other,29.2,10,1,1093.803139,2,41,130.373178,21752,new york-city,Arizona,Mountain,West
1,11600,118750,300000,HomeImp,Office,2.4,4,1,908.668878,0,61,30.000001,20255,,Tennessee,East South Central,South
0,100,100000.02,20000,HomeImp,ProfExe,39.3,4,15,175.200406,5,0,39.999999,21865,new york-city,Missouri,West North Central,Midwest
1,36500,684728.06,855909,DebtCon,ProfExe,0.4,0,5,947.228138,5,0,40.000001,22709,new york-city,Connecticut,New England,Northeast
0,87700,172500,855909,HomeImp,Other,8.7,1,,232.571438,17,62,50.000001,20131,o'fallon,Illinois,East North Central,Midwest
0,100,54500,233000,,Other,28.2,,4,,5,0,49.999999,20152,coeur d'alene,Massachusetts,New England,Northeast
0,88900,12000,20000,,Other,4.2,2,15,1035.023121,0,,39.999999,20134,springfield,Maryland,South Atlantic,South
0,100,57750,20000,HomeImp,Sales,,2,0,832.993718,0,0,,20956,new york-city,Wisconsin,East North Central,Midwest
1,100,255600.32,319500,HomeImp,Other,3.9,4,15,616.228368,2,0,104.135321,22045,coeur d'alene,Tennessee,East South Central,South
0,47300,100000.02,,HomeImp,Sales,13.1,4,0,147.049761,1,0,40,20803,mc.henry-on/the (lake)  shores,Texas,West South Central,South
1,100,1912499.62,382500,DebtCon,Other,16,0,0,70.981751,1,0,50,22917,port  saint  lucie,Texas,West South Central,South
1,34900,100000.02,20000,DebtCon,Office,38.6,0,1,307.326511,17,43,131.623551,20186,boise,Oregon,Pacific,West
0,1000,111500,20000,DebtCon,ProfExe,35.6,,5,537.097484,0,0,,21131,springfield,New York,Middle Atlantic,Northeast
0,36900,272250,855909,DebtCon,,9.5,,3,975.891327,17,14,,21044,st. petersburg,Georgia,South Atlantic,South
1,100,513546.26,855909,DebtCon,ProfExe,38.7,0,5,1016.02687,5,0,,22569,port  saint  lucie,New York,Middle Atlantic,Northeast
0,1000,258000,855909,DebtCon,Other,21.7,1,0,372.91676,0,0,,21921,winston-salem,Wisconsin,East North Central,Midwest
0,52700,299750,855909,DebtCon,,38.5,10,2,,,19,,20970,st. petersburg,Wisconsin,East North Central,Midwest
0,100,100000.02,20000,DebtCon,Other,24.8,0,0,1102.501566,2,,40,22193,boise,Wisconsin,East North Central,Midwest
0,33300,8500,128000,DebtCon,Office,35.7,2,5,246.864166,17,28,50.000001,21449,new york-city,Colorado,Mountain,West
0,1000,114500,20000,,Office,10.5,0,0,1147.233248,0,6,130.834821,22895,port  saint  lucie,Texas,West South Central,South
0,1000,4279544.14,855909,DebtCon,Self,,0,15,,1,0,40.000001,20362,port  saint  lucie,Minnesota,West North Central,Midwest
1,1700,41700,,DebtCon,Other,,4,0,334.611953,2,26,,21730,raleigh (research triangle),Minnesota,West North Central,Midwest
1,33700,0,855909,DebtCon,ProfExe,39.3,0,15,573.402181,0,0,40,20990,springfield,California,Pacific,West
0,1000,109750,855909,DebtCon,Office,17.8,2,3,194.167898,,33,39.999999,20215,raleigh (research triangle),Louisiana,West South Central,South
0,33200,68000,20000,,Mgr,38.8,,,1004.309176,17,0,1.663467,21627,winston-salem,Colorado,Mountain,West
0,26000,259750,20000,DebtCon,ProfExe,15.1,0,0,112.293322,2,0,29.999999,22608,wilkes-barre/scranton,Ohio,East North Central,Midwest
0,16500,59000,100000,DebtCon,ProfExe,0.2,0,0,442.773962,2,48,29,21204,new york-city,Florida,South Atlantic,South
0,6200,,855909,DebtCon,Other,41,0,1,363.00651,0,0,50.000001,21169,springfield,Alabama,East South Central,South
0,1000,975000,195000,DebtCon,Other,15,4,5,498.802199,0,51,,21649,boise,Arizona,Mountain,West
0,1000,19750,20000,HomeImp,Other,32.1,0,0,273.095331,3,55,,22929,o'fallon,Massachusetts,New England,Northeast
0,14200,7750,855909,DebtCon,Other,25.6,4,1,674.873048,5,0,30,20777,raleigh (research triangle),Connecticut,New England,Northeast
0,55600,232000,138500,DebtCon,Other,19.1,1,2,854.433714,1,0,,20571,springfield,Texas,West South Central,South
0,40100,212750,20000,DebtCon,Mgr,17.7,,4,147.109285,2,39,40,21153,wilkes-barre/scranton,Connecticut,New England,Northeast
0,3000,,20000,DebtCon,Self,16.8,0,0,692.218936,5,,103.631369,21113,winston-salem,Georgia,South Atlantic,South
0,100,,20000,DebtCon,ProfExe,14.1,0,1,35.163393,5,0,39.999999,20527,o'fallon,Texas,West South Central,South
0,17400,85000,100000,HomeImp,Other,35,0,1,337.28206,2,52,35,21872,wilkes-barre/scranton,Connecticut,New England,Northeast
1,35000,253250,20000,DebtCon,ProfExe,,0,4,778.617027,5,0,75.819788,22552,springfield,Oregon,Pacific,West
0,7500,85000,100000,DebtCon,Self,6.3,0,1,525.252701,2,56,55,21123,springfield,Oregon,Pacific,West
0,1000,16000.02,20000,DebtCon,ProfExe,10.5,1,0,990.592567,0,64,30,22419,springfield,Georgia,South Atlantic,South
0,100,121750,20000,DebtCon,Other,21.4,0,0,1003.517005,5,20,43.048011,22353,springfield,Louisiana,West South Central,South
0,1000,297199.63,371500,DebtCon,Other,,0,15,672.369448,2,59,,21822,winston-salem,Wisconsin,East North Central,Midwest
1,100,4279545.86,855909,DebtCon,Office,35.3,1,1,1078.957461,3,30,,22371,dallas/fort worth,Connecticut,New England,Northeast
1,1000,412500.08,82500,HomeImp,Other,24.9,0,15,983.224403,17,60,37.597536,21199,raleigh (research triangle),Colorado,Mountain,West
1,64400,52250,855909,HomeImp,Other,,2,4,,1,0,22.379668,21867,springfield,Louisiana,West South Central,South
0,100,,855909,HomeImp,Other,15.6,0,15,1013.124548,0,51,4.619899,20351,springfield,California,Pacific,West
1,100,197200.25,246500,DebtCon,ProfExe,31.5,,0,145.532993,,0,28.155905,21865,coeur d'alene,Minnesota,West North Central,Midwest
0,54600,71000,855909,DebtCon,Other,3.8,0,2,161.686982,,48,,22419,mc.henry-on/the (lake)  shores,Florida,South Atlantic,South
0,100,192750,20000,DebtCon,Office,6.1,3,5,1125.57653,0,30,50.000001,21923,new york-city,Tennessee,East South Central,South
0,100,16000.02,20000,DebtCon,Mgr,9.9,,0,159.10445,5,34,,22016,coeur d'alene,California,Pacific,West
0,100,513546.26,855909,HomeImp,Mgr,9.7,0,1,963.491194,17,0,40,20630,raleigh (research triangle),Oregon,Pacific,West
0,100,126750,20000,HomeImp,Other,12.5,0,2,981.42084,0,15,,21630,o'fallon,New York,Middle Atlantic,Northeast
0,1000,249500,216500,DebtCon,Self,34,4,1,1113.110892,1,0,79.671943,20160,springfield,Arizona,Mountain,West
0,100,296500,855909,DebtCon,Other,19.6,3,,836.635752,2,40,40.000001,21975,new york-city,Illinois,East North Central,Midwest
0,51400,684728.06,855909,HomeImp,Other,32.9,1,0,1156.695752,1,55,186.160136,21775,wilkes-barre/scranton,Louisiana,West South Central,South
1,1000,,855909,DebtCon,Other,35.7,0,1,1063.9371,2,28,194.627206,21627,st. petersburg,Oregon,Pacific,West
0,74900,160000,348500,DebtCon,Other,5.6,1,1,1164.105498,2,48,,22417,mc.henry-on/the (lake)  shores,Pennsylvania,Middle Atlantic,Northeast
0,1000,97500,855909,HomeImp,Mgr,,0,15,1013.820753,3,49,,20962,winston-salem,Maryland,South Atlantic,South
0,1000,199500,855909,HomeImp,ProfExe,3.9,2,5,853.373184,2,0,30.000001,20862,raleigh (research triangle),Pennsylvania,Middle Atlantic,Northeast
1,73100,143750,855909,HomeImp,ProfExe,30.2,0,5,677.042168,2,54,,21341,springfield,Louisiana,West South Central,South
0,100,237600.3,297000,DebtCon,Other,10,0,15,406.115084,,43,39.999999,20307,springfield,Minnesota,West North Central,Midwest
1,71100,,344500,DebtCon,ProfExe,21.5,10,15,503.274066,0,0,201.109841,20387,springfield,Minnesota,West North Central,Midwest
0,100,,182500,DebtCon,Other,39.2,2,5,835.616292,2,69,109.203361,21173,st. petersburg,Arizona,Mountain,West
0,13300,85000,100000,DebtCon,Mgr,33,0,1,245.761406,2,10,55,20176,new york-city,Florida,South Atlantic,South
0,21500,100000,20000,HomeImp,Self,2.5,1,,1018.325319,2,0,30,21083,wilkes-barre/scranton,Ohio,East North Central,Midwest
1,100,279250,20000,HomeImp,ProfExe,18.4,,0,651.998685,1,8,101.76839,20446,boise,Wisconsin,East North Central,Midwest
1,100,86750,20000,DebtCon,Other,22.1,0,3,391.53954,1,0,164.136614,20729,o'fallon,Tennessee,East South Central,South
0,1000,131750,20000,DebtCon,,34.4,4,1,725.2828,1,0,,20175,boise,Tennessee,East South Central,South
1,40700,85000,100000,HomeImp,Office,11.9,1,2,60.916847,1,22,45,21463,coeur d'alene,Colorado,Mountain,West
0,1000,,20000,DebtCon,ProfExe,11.9,0,0,338.083912,0,65,87.600703,21312,st. petersburg,Oregon,Pacific,West
0,100,4279544.14,855909,DebtCon,Sales,14.7,0,0,295.774811,,0,,21979,springfield,Alabama,East South Central,South
0,100,2000,338000,DebtCon,Other,9.8,10,0,1050.321977,2,0,6.195537,22357,st. petersburg,Florida,South Atlantic,South
1,1000,84000,20000,HomeImp,ProfExe,23.6,0,,634.313741,0,0,36.28138,22208,mc.henry-on/the (lake)  shores,Connecticut,New England,Northeast
1,100,105300,175500,DebtCon,Other,2.4,0,0,765.588712,1,0,44.503162,21000,wilkes-barre/scranton,Florida,South Atlantic,South
0,1000,248750,20000,HomeImp,ProfExe,3,1,2,829.775204,17,9,29.999999,20632,o'fallon,Georgia,South Atlantic,South
0,100,290000,855909,HomeImp,Mgr,20.8,0,4,698.869645,,0,5.336445,20846,new york-city,Massachusetts,New England,Northeast
0,100,,20000,HomeImp,Other,33.6,0,,773.127832,1,51,,21291,dallas/fort worth,Colorado,Mountain,West
0,100,11250,20000,HomeImp,Other,20.5,0,5,474.103651,2,26,148.295948,20410,dallas/fort worth,Minnesota,West North Central,Midwest
0,100,,855909,DebtCon,Office,16.4,10,3,825.379957,2,0,30,22011,coeur d'alene,Massachusetts,New England,Northeast
1,100,11999.98,20000,DebtCon,Other,40.5,1,15,306.432369,5,0,189.102536,22886,winston-salem,Maryland,South Atlantic,South
0,100,16000.02,20000,DebtCon,ProfExe,35.1,2,0,1121.27046,5,0,29.999999,22330,winston-salem,Colorado,Mountain,West
0,1000,,855909,HomeImp,Office,32.5,,0,821.01146,3,0,54.612587,20334,port  saint  lucie,Alabama,East South Central,South
0,1000,215000.04,43000,HomeImp,Other,34.9,1,1,349.695445,,58,30.000001,21739,springfield,Tennessee,East South Central,South
1,1000,1674999.67,335000,DebtCon,Other,26.2,1,2,500.444166,5,63,,21687,port  saint  lucie,Tennessee,East South Central,South
0,100,,92000,DebtCon,Office,24.7,0,1,530.165335,1,0,183.73898,20399,boise,Minnesota,West North Central,Midwest
0,100,,20000,HomeImp,ProfExe,19.2,2,5,,2,0,40,22119,boise,Arizona,Mountain,West
0,100,107250,20000,HomeImp,,33.4,0,5,918.871521,1,35,,21176,raleigh (research triangle),Connecticut,New England,Northeast
0,100,237499.95,47500,DebtCon,Mgr,40.9,4,15,548.331947,5,34,,21487,mc.henry-on/the (lake)  shores,Alabama,East South Central,South
0,37200,,115000,DebtCon,Other,1.7,0,,1021.831247,2,64,39.999999,21090,springfield,Pennsylvania,Middle Atlantic,Northeast
0,1000,204250,855909,DebtCon,ProfExe,0.9,1,1,351.909105,0,0,201.344149,21206,winston-salem,Massachusetts,New England,Northeast
0,100,292000,365000,DebtCon,Office,1.5,,1,829.45961,1,0,30.000001,21005,o'fallon,Georgia,South Atlantic,South
0,1000,1037500.21,207500,DebtCon,Mgr,19,1,4,808.611424,3,0,50,20384,springfield,Missouri,West North Central,Midwest
1,100,34000,176000,HomeImp,,17,1,0,,0,10,,21967,boise,Minnesota,West North Central,Midwest
0,1000,208500,855909,,Other,13.5,1,2,890.04493,17,0,50,22567,new york-city,Colorado,Mountain,West
0,100,684726.34,855909,HomeImp,,17.3,0,1,28.143301,5,0,50,20548,dallas/fort worth,Pennsylvania,Middle Atlantic,Northeast
0,100,100750,855909,DebtCon,Other,7.3,4,0,1001.086319,2,0,30,20391,springfield,Wisconsin,East North Central,Midwest
0,1000,684727.2,855909,HomeImp,,37.6,4,,957.320054,0,0,,20981,springfield,Tennessee,East South Central,South
1,100,684728.06,855909,DebtCon,Other,,,5,1129.484666,17,0,,20831,boise,Florida,South Atlantic,South
0,8300,,131000,DebtCon,Other,36.3,0,,194.391594,0,16,50.000001,22972,dallas/fort worth,New York,Middle Atlantic,Northeast
0,35400,80000,100000,DebtCon,ProfExe,18.1,1,2,232.319968,2,35,40,21700,coeur d'alene,Connecticut,New England,Northeast
0,56700,194000,855909,DebtCon,Other,3.6,4,0,667.235463,5,33,50,20769,winston-salem,Georgia,South Atlantic,South
0,100,249000,855909,DebtCon,Office,1.6,,15,294.24981,3,64,67.996719,20608,springfield,Oregon,Pacific,West
0,86100,75500,855909,HomeImp,Sales,8.7,0,1,696.579388,5,0,50.000001,20961,raleigh (research triangle),Missouri,West North Central,Midwest
1,100,235250,20000,DebtCon,Mgr,8.8,10,,929.361881,1,47,30,21229,new york-city,Louisiana,West South Central,South
1,32500,4279545,855909,DebtCon,ProfExe,34.5,1,0,1027.066883,,16,116.583635,21297,wilkes-barre/scranton,Louisiana,West South Central,South
0,37700,16000.02,20000,HomeImp,Other,38.7,,0,872.288899,3,21,122.680159,22589,coeur d'alene,Louisiana,West South Central,South
0,100,90500,20000,,Sales,33.6,2,1,848.082013,1,44,6.873568,21473,boise,Arizona,Mountain,West
0,100,,20000,DebtCon,ProfExe,,3,1,592.007298,0,27,50.000001,22424,boise,Connecticut,New England,Northeast
1,100,111750,263500,DebtCon,Other,4.2,1,0,299.593587,1,0,188.332222,21786,mc.henry-on/the (lake)  shores,Pennsylvania,Middle Atlantic,Northeast
0,100,131000,855909,HomeImp,Other,5.9,0,15,248.962823,0,26,49.999999,20830,springfield,Missouri,West North Central,Midwest
0,1000,,855909,HomeImp,Other,,,1,241.662881,5,0,172.493396,21618,coeur d'alene,Tennessee,East South Central,South
1,100,53000,148000,DebtCon,Mgr,19.3,1,0,10.385564,2,0,49.999999,20123,dallas/fort worth,Tennessee,East South Central,South
0,18000,85000,100000,DebtCon,Other,7.9,3,4,41.566667,0,52,55,22987,port  saint  lucie,Texas,West South Central,South
0,59200,12000,20000,DebtCon,Office,28.4,1,1,730.633845,0,29,104.727488,20480,new york-city,Illinois,East North Central,Midwest
0,85100,,188000,DebtCon,,23.1,0,,785.43284,3,0,27.999316,21225,st. petersburg,Arizona,Mountain,West
0,100,95000,855909,,ProfExe,1.6,0,4,934.876647,17,59,,20989,springfield,Pennsylvania,Middle Atlantic,Northeast
1,1000,134750,20000,DebtCon,Office,33,2,0,912.806772,0,,169.060781,21431,o'fallon,California,Pacific,West
0,100,122750,143500,HomeImp,Other,35.2,0,0,909.675381,2,65,29.999999,20519,dallas/fort worth,Colorado,Mountain,West
0,76800,98500,28500,HomeImp,Mgr,,1,5,47.156076,2,0,,23008,springfield,Louisiana,West South Central,South
0,74200,193800,323000,DebtCon,Other,,4,0,521.900928,3,,40,22014,wilkes-barre/scranton,Colorado,Mountain,West
1,1000,0,344500,HomeImp,Other,4.6,0,0,1047.353303,3,0,29.999999,22297,dallas/fort worth,Arizona,Mountain,West
0,1000,513546.26,855909,DebtCon,Other,2.2,1,0,620.675979,1,33,21.630407,22716,st. petersburg,Louisiana,West South Central,South
1,100,205250,20000,DebtCon,Other,3.2,0,5,132.443072,3,54,30.000001,21647,winston-salem,Louisiana,West South Central,South
1,100,136250,20000,DebtCon,Other,13.1,1,0,24.076078,0,0,,22012,springfield,Connecticut,New England,Northeast
0,34500,127500.03,25500,HomeImp,Office,24.1,2,1,81.197371,17,50,,22016,o'fallon,Georgia,South Atlantic,South
0,17400,76500,855909,DebtCon,Mgr,34,4,3,,0,,30,22263,,Massachusetts,New England,Northeast
0,45400,0,20000,HomeImp,Other,38.8,1,1,548.716298,1,17,50,20840,springfield,Illinois,East North Central,Midwest
1,44100,85000,100000,DebtCon,Mgr,5.1,1,0,133.421526,1,33,45,20586,o'fallon,Wisconsin,East North Central,Midwest
0,36500,1775000,355000,DebtCon,ProfExe,11.9,1,4,469.796466,0,0,75.926838,20571,dallas/fort worth,Minnesota,West North Central,Midwest
0,1000,63200,79000,DebtCon,Self,20.2,0,2,797.977281,1,0,148.355386,20403,mc.henry-on/the (lake)  shores,Texas,West South Central,South
0,69800,132500,20000,DebtCon,Office,5,1,15,190.020681,1,51,35.631366,21811,boise,Minnesota,West North Central,Midwest
0,1000,216000,855909,DebtCon,Other,,1,15,45.516535,,31,,22793,new york-city,Connecticut,New England,Northeast
0,28300,85000,100000,HomeImp,ProfExe,17.9,0,1,250.14301,1,0,55,22846,boise,Arizona,Mountain,West
0,100,11999.98,20000,DebtCon,Office,16.6,4,0,14.123858,1,55,40,22415,mc.henry-on/the (lake)  shores,New York,Middle Atlantic,Northeast
0,24000,,855909,DebtCon,Self,35.9,0,5,,5,30,12.853938,21916,st. petersburg,California,Pacific,West
1,1000,87000,,DebtCon,ProfExe,25.5,2,2,570.631121,0,4,49.999999,22473,springfield,Illinois,East North Central,Midwest
1,1000,128250,20000,,Mgr,8.8,10,0,969.247451,17,0,,21049,springfield,California,Pacific,West
0,61200,36750,20000,DebtCon,Other,6.1,0,3,144.009996,0,35,29.999999,20374,st. petersburg,Missouri,West North Central,Midwest
0,80500,,20000,DebtCon,Sales,32.3,0,0,459.513054,,31,134.770507,20777,coeur d'alene,Connecticut,New England,Northeast
